timestamp,sala,tipo_sensor,valor,topico
2025-11-14 18:58:36,sala1,temp,20.03,lan/sala1/sensor/temp
2025-11-14 18:58:37,sala1,hum,58.35,lan/sala1/sensor/hum
2025-11-14 18:58:37,sala2,temp,20.03,lan/sala2/sensor/temp
2025-11-14 18:58:38,sala1,temp,27.12,lan/sala1/sensor/temp
2025-11-14 18:58:39,sala1,hum,55.53,lan/sala1/sensor/hum
2025-11-14 18:58:39,sala2,temp,19.25,lan/sala2/sensor/temp
2025-11-14 18:58:40,sala1,temp,20.83,lan/sala1/sensor/temp
2025-11-14 18:58:41,sala1,hum,45.69,lan/sala1/sensor/hum
2025-11-14 18:58:41,sala2,temp,20.43,lan/sala2/sensor/temp
2025-11-14 18:58:42,sala1,temp,22.81,lan/sala1/sensor/temp
2025-11-14 18:58:43,sala1,hum,59.43,lan/sala1/sensor/hum
2025-11-14 18:58:43,sala2,temp,22.82,lan/sala2/sensor/temp
2025-11-14 18:58:44,sala1,temp,18.47,lan/sala1/sensor/temp
2025-11-14 18:58:45,sala1,hum,41.55,lan/sala1/sensor/hum
2025-11-14 18:58:45,sala2,temp,19.48,lan/sala2/sensor/temp
2025-11-14 18:58:46,sala1,temp,21.33,lan/sala1/sensor/temp
2025-11-14 18:58:47,sala1,hum,55.82,lan/sala1/sensor/hum
2025-11-14 18:58:47,sala2,temp,23.15,lan/sala2/sensor/temp
2025-11-14 18:58:48,sala1,temp,18.16,lan/sala1/sensor/temp
2025-11-14 19:07:24,sala1,temp,19.95,lan/sala1/sensor/temp
2025-11-14 19:07:25,sala1,hum,59.61,lan/sala1/sensor/hum
2025-11-14 19:07:26,sala2,temp,19.3,lan/sala2/sensor/temp
2025-11-14 19:07:26,sala1,temp,27.4,lan/sala1/sensor/temp
2025-11-14 19:07:27,sala1,hum,30.25,lan/sala1/sensor/hum
2025-11-14 19:07:28,sala2,temp,20.34,lan/sala2/sensor/temp
2025-11-14 19:07:28,sala1,temp,22.96,lan/sala1/sensor/temp
2025-11-14 19:07:29,sala1,hum,34.87,lan/sala1/sensor/hum
2025-11-14 19:07:30,sala2,temp,23.31,lan/sala2/sensor/temp
2025-11-14 19:07:30,sala1,temp,22.52,lan/sala1/sensor/temp
2025-11-14 19:07:31,sala1,hum,42.93,lan/sala1/sensor/hum
2025-11-14 19:07:32,sala2,temp,21.13,lan/sala2/sensor/temp
2025-11-14 19:07:32,sala1,temp,22.78,lan/sala1/sensor/temp
2025-11-14 19:07:33,sala1,hum,43.25,lan/sala1/sensor/hum
2025-11-14 19:07:34,sala2,temp,26.21,lan/sala2/sensor/temp
2025-11-14 19:07:34,sala1,temp,18.49,lan/sala1/sensor/temp
2025-11-14 19:07:35,sala1,hum,31.87,lan/sala1/sensor/hum
2025-11-14 19:07:36,sala2,temp,24.82,lan/sala2/sensor/temp
2025-11-14 19:07:36,sala1,temp,23.32,lan/sala1/sensor/temp
2025-11-14 19:07:37,sala1,hum,52.64,lan/sala1/sensor/hum
2025-11-14 19:07:38,sala2,temp,20.89,lan/sala2/sensor/temp
2025-11-14 19:07:38,sala1,temp,22.79,lan/sala1/sensor/temp
2025-11-14 19:07:39,sala1,hum,42.45,lan/sala1/sensor/hum
2025-11-14 19:07:40,sala2,temp,23.84,lan/sala2/sensor/temp
2025-11-14 19:07:40,sala1,temp,20.91,lan/sala1/sensor/temp
2025-11-14 19:07:41,sala1,hum,45.03,lan/sala1/sensor/hum
2025-11-14 19:07:42,sala2,temp,23.49,lan/sala2/sensor/temp
2025-11-14 19:07:42,sala1,temp,23.22,lan/sala1/sensor/temp
2025-11-14 19:07:43,sala1,hum,49.41,lan/sala1/sensor/hum
2025-11-14 19:07:44,sala2,temp,19.23,lan/sala2/sensor/temp
2025-11-14 19:07:44,sala1,temp,22.78,lan/sala1/sensor/temp
2025-11-14 19:07:45,sala1,hum,55.88,lan/sala1/sensor/hum
2025-11-14 19:07:46,sala2,temp,18.81,lan/sala2/sensor/temp
2025-11-14 19:07:46,sala1,temp,25.88,lan/sala1/sensor/temp
2025-11-14 19:07:47,sala1,hum,53.39,lan/sala1/sensor/hum
2025-11-14 19:07:48,sala2,temp,23.04,lan/sala2/sensor/temp
2025-11-14 19:07:48,sala1,temp,20.7,lan/sala1/sensor/temp
2025-11-14 19:07:49,sala1,hum,35.25,lan/sala1/sensor/hum
2025-11-14 19:07:50,sala2,temp,26.37,lan/sala2/sensor/temp
2025-11-14 19:07:50,sala1,temp,20.11,lan/sala1/sensor/temp
2025-11-14 19:07:51,sala1,hum,68.93,lan/sala1/sensor/hum
2025-11-14 19:07:52,sala2,temp,19.21,lan/sala2/sensor/temp
2025-11-14 19:07:52,sala1,temp,20.51,lan/sala1/sensor/temp
2025-11-14 19:07:53,sala1,hum,40.67,lan/sala1/sensor/hum
2025-11-14 19:07:54,sala2,temp,25.12,lan/sala2/sensor/temp
2025-11-14 19:07:54,sala1,temp,18.23,lan/sala1/sensor/temp
2025-11-14 19:07:55,sala1,hum,52.43,lan/sala1/sensor/hum
2025-11-14 19:07:56,sala2,temp,24.68,lan/sala2/sensor/temp
2025-11-14 19:07:56,sala1,temp,27.72,lan/sala1/sensor/temp
2025-11-14 19:07:57,sala1,hum,56.88,lan/sala1/sensor/hum
2025-11-14 19:07:58,sala2,temp,22.39,lan/sala2/sensor/temp
2025-11-14 19:07:58,sala1,temp,25.13,lan/sala1/sensor/temp
2025-11-14 19:07:59,sala1,hum,30.52,lan/sala1/sensor/hum
2025-11-14 19:08:00,sala2,temp,22.38,lan/sala2/sensor/temp
2025-11-14 19:08:00,sala1,temp,21.89,lan/sala1/sensor/temp
2025-11-14 19:08:01,sala1,hum,68.55,lan/sala1/sensor/hum
2025-11-14 19:08:02,sala2,temp,22.47,lan/sala2/sensor/temp
2025-11-14 19:08:02,sala1,temp,18.13,lan/sala1/sensor/temp
2025-11-14 19:08:03,sala1,hum,58.71,lan/sala1/sensor/hum
2025-11-14 19:08:04,sala2,temp,26.14,lan/sala2/sensor/temp
2025-11-14 19:08:04,sala1,temp,19.74,lan/sala1/sensor/temp
2025-11-14 19:08:05,sala1,hum,38.26,lan/sala1/sensor/hum
2025-11-14 19:08:06,sala2,temp,26.11,lan/sala2/sensor/temp
2025-11-14 19:08:06,sala1,temp,24.42,lan/sala1/sensor/temp
2025-11-14 19:08:07,sala1,hum,67.44,lan/sala1/sensor/hum
2025-11-14 19:08:08,sala2,temp,27.23,lan/sala2/sensor/temp
2025-11-14 19:08:08,sala1,temp,20.98,lan/sala1/sensor/temp
2025-11-14 19:08:09,sala1,hum,43.13,lan/sala1/sensor/hum
2025-11-14 19:08:10,sala2,temp,20.74,lan/sala2/sensor/temp
2025-11-14 19:08:10,sala1,temp,27.22,lan/sala1/sensor/temp
2025-11-14 19:08:11,sala1,hum,53.06,lan/sala1/sensor/hum
2025-11-14 19:08:12,sala2,temp,21.89,lan/sala2/sensor/temp
2025-11-14 19:08:12,sala1,temp,23.64,lan/sala1/sensor/temp
2025-11-14 19:08:14,sala1,hum,42.28,lan/sala1/sensor/hum
2025-11-14 19:08:14,sala2,temp,27.16,lan/sala2/sensor/temp
2025-11-14 19:08:14,sala1,temp,23.19,lan/sala1/sensor/temp
2025-11-14 19:08:15,sala1,hum,36.3,lan/sala1/sensor/hum
2025-11-14 19:08:16,sala2,temp,23.87,lan/sala2/sensor/temp
2025-11-14 19:08:16,sala1,temp,23.98,lan/sala1/sensor/temp
2025-11-14 19:08:17,sala1,hum,32.95,lan/sala1/sensor/hum
2025-11-14 19:08:18,sala2,temp,27.99,lan/sala2/sensor/temp
2025-11-14 19:08:18,sala1,temp,18.61,lan/sala1/sensor/temp
2025-11-14 19:08:19,sala1,hum,69.16,lan/sala1/sensor/hum
2025-11-14 19:08:20,sala2,temp,18.04,lan/sala2/sensor/temp
2025-11-14 19:08:20,sala1,temp,24.88,lan/sala1/sensor/temp
2025-11-14 19:08:21,sala1,hum,69.51,lan/sala1/sensor/hum
2025-11-14 19:08:22,sala2,temp,22.38,lan/sala2/sensor/temp
2025-11-14 19:08:22,sala1,temp,24.4,lan/sala1/sensor/temp
2025-11-14 19:08:23,sala1,hum,45.05,lan/sala1/sensor/hum
2025-11-14 19:08:24,sala2,temp,20.27,lan/sala2/sensor/temp
2025-11-14 19:08:24,sala1,temp,21.67,lan/sala1/sensor/temp
2025-11-14 19:08:25,sala1,hum,38.91,lan/sala1/sensor/hum
2025-11-14 19:08:26,sala2,temp,27.39,lan/sala2/sensor/temp
2025-11-14 19:08:26,sala1,temp,24.76,lan/sala1/sensor/temp
2025-11-14 19:08:27,sala1,hum,40.12,lan/sala1/sensor/hum
2025-11-14 19:08:28,sala2,temp,26.96,lan/sala2/sensor/temp
2025-11-14 19:08:28,sala1,temp,19.35,lan/sala1/sensor/temp
2025-11-14 19:08:29,sala1,hum,39.4,lan/sala1/sensor/hum
2025-11-14 19:08:30,sala2,temp,23.46,lan/sala2/sensor/temp
2025-11-14 19:08:30,sala1,temp,27.12,lan/sala1/sensor/temp
2025-11-14 19:08:31,sala1,hum,54.29,lan/sala1/sensor/hum
2025-11-14 19:08:32,sala2,temp,26.07,lan/sala2/sensor/temp
2025-11-14 19:08:32,sala1,temp,24.14,lan/sala1/sensor/temp
2025-11-14 19:08:33,sala1,hum,59.75,lan/sala1/sensor/hum
2025-11-14 19:08:34,sala2,temp,19.89,lan/sala2/sensor/temp
2025-11-14 19:08:34,sala1,temp,18.2,lan/sala1/sensor/temp
2025-11-14 19:08:35,sala1,hum,43.42,lan/sala1/sensor/hum
2025-11-14 19:08:36,sala2,temp,19.35,lan/sala2/sensor/temp
2025-11-14 19:08:36,sala1,temp,22.71,lan/sala1/sensor/temp
2025-11-14 19:08:37,sala1,hum,35.46,lan/sala1/sensor/hum
2025-11-14 19:08:38,sala2,temp,21.53,lan/sala2/sensor/temp
2025-11-14 19:08:38,sala1,temp,20.68,lan/sala1/sensor/temp
2025-11-14 19:08:39,sala1,hum,35.61,lan/sala1/sensor/hum
2025-11-14 19:08:40,sala2,temp,25.77,lan/sala2/sensor/temp
2025-11-14 19:08:40,sala1,temp,26.49,lan/sala1/sensor/temp
2025-11-14 19:08:41,sala1,hum,60.81,lan/sala1/sensor/hum
2025-11-14 19:08:42,sala2,temp,24.22,lan/sala2/sensor/temp
2025-11-14 19:08:42,sala1,temp,24.78,lan/sala1/sensor/temp
2025-11-14 19:08:43,sala1,hum,46.55,lan/sala1/sensor/hum
2025-11-14 19:08:44,sala2,temp,19.35,lan/sala2/sensor/temp
2025-11-14 19:08:44,sala1,temp,26.75,lan/sala1/sensor/temp
2025-11-14 19:08:45,sala1,hum,62.88,lan/sala1/sensor/hum
2025-11-14 19:08:46,sala2,temp,27.47,lan/sala2/sensor/temp
2025-11-14 19:08:46,sala1,temp,23.11,lan/sala1/sensor/temp
2025-11-14 19:08:47,sala1,hum,45.52,lan/sala1/sensor/hum
2025-11-14 19:08:48,sala2,temp,26.68,lan/sala2/sensor/temp
2025-11-14 19:08:48,sala1,temp,25.9,lan/sala1/sensor/temp
2025-11-14 19:08:49,sala1,hum,63.52,lan/sala1/sensor/hum
2025-11-14 19:08:50,sala2,temp,26.54,lan/sala2/sensor/temp
2025-11-14 19:08:50,sala1,temp,24.44,lan/sala1/sensor/temp
2025-11-14 19:08:51,sala1,hum,49.62,lan/sala1/sensor/hum
2025-11-14 19:08:52,sala2,temp,26.1,lan/sala2/sensor/temp
2025-11-14 19:08:52,sala1,temp,26.08,lan/sala1/sensor/temp
2025-11-14 19:08:53,sala1,hum,49.45,lan/sala1/sensor/hum
2025-11-14 19:08:54,sala2,temp,20.58,lan/sala2/sensor/temp
2025-11-14 19:08:54,sala1,temp,18.77,lan/sala1/sensor/temp
2025-11-14 19:08:55,sala1,hum,35.98,lan/sala1/sensor/hum
2025-11-14 19:08:56,sala2,temp,18.47,lan/sala2/sensor/temp
2025-11-14 19:08:56,sala1,temp,20.39,lan/sala1/sensor/temp
2025-11-14 19:08:57,sala1,hum,43.39,lan/sala1/sensor/hum
2025-11-14 19:08:58,sala2,temp,19.02,lan/sala2/sensor/temp
2025-11-14 19:08:58,sala1,temp,26.91,lan/sala1/sensor/temp
2025-11-14 19:08:59,sala1,hum,38.04,lan/sala1/sensor/hum
2025-11-14 19:09:00,sala2,temp,22.33,lan/sala2/sensor/temp
2025-11-14 19:09:00,sala1,temp,18.53,lan/sala1/sensor/temp
2025-11-14 19:09:01,sala1,hum,54.08,lan/sala1/sensor/hum
2025-11-14 19:09:02,sala2,temp,26.5,lan/sala2/sensor/temp
2025-11-14 19:09:02,sala1,temp,26.61,lan/sala1/sensor/temp
2025-11-14 19:09:03,sala1,hum,42.06,lan/sala1/sensor/hum
2025-11-14 19:09:04,sala2,temp,26.64,lan/sala2/sensor/temp
2025-11-14 19:09:04,sala1,temp,23.29,lan/sala1/sensor/temp
2025-11-14 19:09:05,sala1,hum,48.57,lan/sala1/sensor/hum
2025-11-14 19:09:06,sala2,temp,28.0,lan/sala2/sensor/temp
2025-11-14 19:09:06,sala1,temp,27.35,lan/sala1/sensor/temp
2025-11-14 19:09:07,sala1,hum,60.24,lan/sala1/sensor/hum
2025-11-14 19:09:08,sala2,temp,23.62,lan/sala2/sensor/temp
2025-11-14 19:09:08,sala1,temp,27.11,lan/sala1/sensor/temp
2025-11-14 19:09:09,sala1,hum,64.81,lan/sala1/sensor/hum
2025-11-14 19:09:10,sala2,temp,23.23,lan/sala2/sensor/temp
2025-11-14 19:09:10,sala1,temp,19.15,lan/sala1/sensor/temp
2025-11-14 19:09:11,sala1,hum,69.8,lan/sala1/sensor/hum
2025-11-14 19:09:12,sala2,temp,18.01,lan/sala2/sensor/temp
2025-11-14 19:09:12,sala1,temp,24.78,lan/sala1/sensor/temp
2025-11-14 19:09:13,sala1,hum,58.77,lan/sala1/sensor/hum
2025-11-14 19:09:14,sala2,temp,24.06,lan/sala2/sensor/temp
2025-11-14 19:09:14,sala1,temp,26.48,lan/sala1/sensor/temp
2025-11-14 19:09:15,sala1,hum,65.93,lan/sala1/sensor/hum
2025-11-14 19:09:16,sala2,temp,26.97,lan/sala2/sensor/temp
2025-11-14 19:09:16,sala1,temp,21.0,lan/sala1/sensor/temp
2025-11-14 19:09:17,sala1,hum,44.94,lan/sala1/sensor/hum
2025-11-14 19:09:18,sala2,temp,18.21,lan/sala2/sensor/temp
2025-11-14 19:09:18,sala1,temp,18.77,lan/sala1/sensor/temp
2025-11-14 19:09:19,sala1,hum,32.21,lan/sala1/sensor/hum
2025-11-14 19:09:20,sala2,temp,26.88,lan/sala2/sensor/temp
2025-11-14 19:09:20,sala1,temp,21.53,lan/sala1/sensor/temp
2025-11-14 19:09:21,sala1,hum,62.89,lan/sala1/sensor/hum
2025-11-14 19:09:22,sala2,temp,26.4,lan/sala2/sensor/temp
2025-11-14 19:09:22,sala1,temp,21.73,lan/sala1/sensor/temp
2025-11-14 19:09:23,sala1,hum,58.77,lan/sala1/sensor/hum
2025-11-14 19:09:24,sala2,temp,24.19,lan/sala2/sensor/temp
2025-11-14 19:09:24,sala1,temp,18.58,lan/sala1/sensor/temp
2025-11-14 19:09:25,sala1,hum,31.42,lan/sala1/sensor/hum
2025-11-14 19:09:26,sala2,temp,24.03,lan/sala2/sensor/temp
2025-11-14 19:09:26,sala1,temp,19.38,lan/sala1/sensor/temp
2025-11-14 19:09:27,sala1,hum,33.4,lan/sala1/sensor/hum
2025-11-14 19:09:28,sala2,temp,21.94,lan/sala2/sensor/temp
2025-11-14 19:09:28,sala1,temp,27.46,lan/sala1/sensor/temp
2025-11-14 19:09:29,sala1,hum,40.58,lan/sala1/sensor/hum
2025-11-14 19:09:30,sala2,temp,19.53,lan/sala2/sensor/temp
2025-11-14 19:09:30,sala1,temp,25.55,lan/sala1/sensor/temp
2025-11-14 19:09:31,sala1,hum,37.64,lan/sala1/sensor/hum
2025-11-14 19:09:32,sala2,temp,18.94,lan/sala2/sensor/temp
2025-11-14 19:09:32,sala1,temp,18.05,lan/sala1/sensor/temp
2025-11-14 19:09:33,sala1,hum,46.35,lan/sala1/sensor/hum
2025-11-14 19:09:34,sala2,temp,24.71,lan/sala2/sensor/temp
2025-11-14 19:09:34,sala1,temp,26.21,lan/sala1/sensor/temp
2025-11-14 19:09:35,sala1,hum,54.71,lan/sala1/sensor/hum
2025-11-14 19:09:36,sala2,temp,20.89,lan/sala2/sensor/temp
2025-11-14 19:09:36,sala1,temp,22.61,lan/sala1/sensor/temp
2025-11-14 19:09:37,sala1,hum,41.3,lan/sala1/sensor/hum
2025-11-14 19:09:38,sala2,temp,23.03,lan/sala2/sensor/temp
2025-11-14 19:09:38,sala1,temp,23.23,lan/sala1/sensor/temp
2025-11-14 19:09:39,sala1,hum,50.66,lan/sala1/sensor/hum
2025-11-14 19:09:40,sala2,temp,21.61,lan/sala2/sensor/temp
2025-11-14 19:09:40,sala1,temp,23.01,lan/sala1/sensor/temp
2025-11-14 19:09:41,sala1,hum,67.78,lan/sala1/sensor/hum
2025-11-14 19:09:42,sala2,temp,27.64,lan/sala2/sensor/temp
2025-11-14 19:09:42,sala1,temp,18.91,lan/sala1/sensor/temp
2025-11-14 19:09:43,sala1,hum,46.63,lan/sala1/sensor/hum
2025-11-14 19:09:44,sala2,temp,18.45,lan/sala2/sensor/temp
2025-11-14 19:09:44,sala1,temp,27.97,lan/sala1/sensor/temp
2025-11-14 19:09:45,sala1,hum,35.83,lan/sala1/sensor/hum
2025-11-14 19:09:46,sala2,temp,19.97,lan/sala2/sensor/temp
2025-11-14 19:09:46,sala1,temp,20.12,lan/sala1/sensor/temp
2025-11-14 19:09:47,sala1,hum,66.6,lan/sala1/sensor/hum
2025-11-14 19:09:48,sala2,temp,18.62,lan/sala2/sensor/temp
2025-11-14 19:09:48,sala1,temp,20.97,lan/sala1/sensor/temp
2025-11-14 19:09:49,sala1,hum,47.92,lan/sala1/sensor/hum
2025-11-14 19:09:50,sala2,temp,27.03,lan/sala2/sensor/temp
2025-11-14 19:09:50,sala1,temp,20.94,lan/sala1/sensor/temp
2025-11-14 19:09:51,sala1,hum,56.46,lan/sala1/sensor/hum
2025-11-14 19:09:52,sala2,temp,18.01,lan/sala2/sensor/temp
2025-11-14 19:09:52,sala1,temp,19.63,lan/sala1/sensor/temp
2025-11-14 19:09:53,sala1,hum,40.51,lan/sala1/sensor/hum
2025-11-14 19:09:54,sala2,temp,19.89,lan/sala2/sensor/temp
2025-11-14 19:09:54,sala1,temp,18.63,lan/sala1/sensor/temp
2025-11-14 19:09:55,sala1,hum,67.39,lan/sala1/sensor/hum
2025-11-14 19:09:56,sala2,temp,20.56,lan/sala2/sensor/temp
2025-11-14 19:09:56,sala1,temp,22.34,lan/sala1/sensor/temp
2025-11-14 19:09:57,sala1,hum,47.61,lan/sala1/sensor/hum
2025-11-14 19:09:58,sala2,temp,18.6,lan/sala2/sensor/temp
2025-11-14 19:09:58,sala1,temp,26.7,lan/sala1/sensor/temp
2025-11-14 19:09:59,sala1,hum,62.21,lan/sala1/sensor/hum
2025-11-14 19:10:00,sala2,temp,21.07,lan/sala2/sensor/temp
2025-11-14 19:10:00,sala1,temp,24.71,lan/sala1/sensor/temp
2025-11-14 19:10:01,sala1,hum,43.73,lan/sala1/sensor/hum
2025-11-14 19:10:02,sala2,temp,20.15,lan/sala2/sensor/temp
2025-11-14 19:10:02,sala1,temp,19.43,lan/sala1/sensor/temp
2025-11-14 19:10:03,sala1,hum,52.94,lan/sala1/sensor/hum
2025-11-14 19:10:04,sala2,temp,18.13,lan/sala2/sensor/temp
2025-11-14 19:10:04,sala1,temp,24.98,lan/sala1/sensor/temp
2025-11-14 19:10:05,sala1,hum,36.74,lan/sala1/sensor/hum
2025-11-14 19:17:45,sala1,hum,66.23,lan/sala1/sensor/hum
2025-11-14 19:17:45,sala1,temp,27.72,lan/sala1/sensor/temp
2025-11-14 19:17:46,sala2,temp,18.75,lan/sala2/sensor/temp
2025-11-14 19:17:47,sala1,hum,30.22,lan/sala1/sensor/hum
2025-11-14 19:17:47,sala1,temp,19.91,lan/sala1/sensor/temp
2025-11-14 19:17:48,sala2,temp,25.56,lan/sala2/sensor/temp
2025-11-14 19:17:49,sala1,hum,37.9,lan/sala1/sensor/hum
2025-11-14 19:17:49,sala1,temp,18.71,lan/sala1/sensor/temp
2025-11-14 19:17:50,sala2,temp,27.88,lan/sala2/sensor/temp
2025-11-14 19:17:51,sala1,hum,43.53,lan/sala1/sensor/hum
2025-11-14 19:17:51,sala1,temp,26.64,lan/sala1/sensor/temp
2025-11-14 19:17:52,sala2,temp,25.14,lan/sala2/sensor/temp
2025-11-14 19:17:53,sala1,hum,53.07,lan/sala1/sensor/hum
2025-11-14 19:17:53,sala1,temp,22.43,lan/sala1/sensor/temp
2025-11-14 19:17:54,sala2,temp,20.85,lan/sala2/sensor/temp
2025-11-14 19:17:55,sala1,hum,68.71,lan/sala1/sensor/hum
2025-11-14 19:17:55,sala1,temp,22.26,lan/sala1/sensor/temp
2025-11-14 19:17:56,sala2,temp,19.73,lan/sala2/sensor/temp
2025-11-14 19:17:57,sala1,hum,58.85,lan/sala1/sensor/hum
2025-11-14 19:17:57,sala1,temp,18.79,lan/sala1/sensor/temp
2025-11-14 19:17:58,sala2,temp,22.68,lan/sala2/sensor/temp
2025-11-14 19:17:59,sala1,hum,62.67,lan/sala1/sensor/hum
2025-11-14 19:17:59,sala1,temp,18.01,lan/sala1/sensor/temp
2025-11-14 19:18:00,sala2,temp,21.49,lan/sala2/sensor/temp
2025-11-14 19:18:01,sala1,hum,41.36,lan/sala1/sensor/hum
2025-11-14 19:18:01,sala1,temp,27.39,lan/sala1/sensor/temp
2025-11-14 19:18:02,sala2,temp,19.18,lan/sala2/sensor/temp
2025-11-14 19:18:03,sala1,hum,58.43,lan/sala1/sensor/hum
2025-11-14 19:18:03,sala1,temp,26.97,lan/sala1/sensor/temp
2025-11-14 19:18:04,sala2,temp,19.61,lan/sala2/sensor/temp
2025-11-14 19:18:05,sala1,hum,30.71,lan/sala1/sensor/hum
2025-11-14 19:18:05,sala1,temp,21.25,lan/sala1/sensor/temp
2025-11-14 19:18:06,sala2,temp,24.17,lan/sala2/sensor/temp
2025-11-14 19:19:15,sala1,hum,52.42,lan/sala1/sensor/hum
2025-11-14 19:19:15,sala1,temp,25.26,lan/sala1/sensor/temp
2025-11-14 19:19:16,sala2,temp,22.4,lan/sala2/sensor/temp
2025-11-14 19:19:17,sala1,hum,39.95,lan/sala1/sensor/hum
2025-11-14 19:19:17,sala1,temp,21.49,lan/sala1/sensor/temp
2025-11-14 19:19:18,sala2,temp,22.03,lan/sala2/sensor/temp
2025-11-14 19:19:19,sala1,hum,31.57,lan/sala1/sensor/hum
2025-11-14 19:19:19,sala1,temp,26.09,lan/sala1/sensor/temp
2025-11-14 19:19:20,sala2,temp,19.23,lan/sala2/sensor/temp
2025-11-14 19:19:21,sala1,hum,59.18,lan/sala1/sensor/hum
2025-11-14 19:19:21,sala1,temp,20.16,lan/sala1/sensor/temp
2025-11-14 19:19:22,sala2,temp,27.15,lan/sala2/sensor/temp
2025-11-14 19:19:23,sala1,hum,36.19,lan/sala1/sensor/hum
2025-11-14 19:19:23,sala1,temp,23.84,lan/sala1/sensor/temp
2025-11-14 19:19:24,sala2,temp,24.72,lan/sala2/sensor/temp
2025-11-14 19:19:25,sala1,hum,35.01,lan/sala1/sensor/hum
2025-11-14 19:19:25,sala1,temp,22.49,lan/sala1/sensor/temp
2025-11-14 19:19:26,sala2,temp,25.73,lan/sala2/sensor/temp
2025-11-14 19:19:27,sala1,hum,56.93,lan/sala1/sensor/hum
2025-11-14 19:19:27,sala1,temp,23.91,lan/sala1/sensor/temp
2025-11-14 19:19:28,sala2,temp,22.42,lan/sala2/sensor/temp
2025-11-14 19:19:29,sala1,hum,63.37,lan/sala1/sensor/hum
2025-11-14 19:19:29,sala1,temp,23.54,lan/sala1/sensor/temp
2025-11-14 19:19:30,sala2,temp,23.35,lan/sala2/sensor/temp
2025-11-14 19:19:31,sala1,hum,55.91,lan/sala1/sensor/hum
2025-11-14 19:19:31,sala1,temp,21.97,lan/sala1/sensor/temp
2025-11-14 19:19:32,sala2,temp,22.87,lan/sala2/sensor/temp
2025-11-14 19:19:33,sala1,hum,53.93,lan/sala1/sensor/hum
2025-11-14 19:19:33,sala1,temp,21.6,lan/sala1/sensor/temp
2025-11-14 19:19:34,sala2,temp,21.88,lan/sala2/sensor/temp
2025-11-14 19:19:35,sala1,hum,54.49,lan/sala1/sensor/hum
2025-11-14 19:19:35,sala1,temp,23.67,lan/sala1/sensor/temp
2025-11-14 19:19:36,sala2,temp,21.84,lan/sala2/sensor/temp
2025-11-14 19:19:37,sala1,hum,43.02,lan/sala1/sensor/hum
2025-11-14 19:19:37,sala1,temp,25.05,lan/sala1/sensor/temp
2025-11-14 19:19:38,sala2,temp,27.96,lan/sala2/sensor/temp
2025-11-14 19:19:39,sala1,hum,56.27,lan/sala1/sensor/hum
2025-11-14 19:19:40,sala1,temp,22.21,lan/sala1/sensor/temp
2025-11-14 19:19:40,sala2,temp,18.92,lan/sala2/sensor/temp
2025-11-14 19:19:41,sala1,hum,68.88,lan/sala1/sensor/hum
2025-11-14 19:19:41,sala1,temp,22.65,lan/sala1/sensor/temp
2025-11-14 19:19:42,sala2,temp,19.91,lan/sala2/sensor/temp
2025-11-14 19:19:43,sala1,hum,56.79,lan/sala1/sensor/hum
2025-11-14 19:19:43,sala1,temp,26.98,lan/sala1/sensor/temp
2025-11-14 19:19:44,sala2,temp,20.23,lan/sala2/sensor/temp
2025-11-14 19:19:45,sala1,hum,63.26,lan/sala1/sensor/hum
2025-11-14 19:19:45,sala1,temp,20.37,lan/sala1/sensor/temp
2025-11-14 19:19:46,sala2,temp,25.13,lan/sala2/sensor/temp
2025-11-14 19:19:47,sala1,hum,33.44,lan/sala1/sensor/hum
2025-11-14 19:19:47,sala1,temp,26.74,lan/sala1/sensor/temp
2025-11-14 19:19:48,sala2,temp,23.64,lan/sala2/sensor/temp
2025-11-14 19:19:49,sala1,hum,55.91,lan/sala1/sensor/hum
2025-11-14 19:19:49,sala1,temp,23.38,lan/sala1/sensor/temp
2025-11-14 19:19:50,sala2,temp,20.29,lan/sala2/sensor/temp
2025-11-14 19:19:51,sala1,hum,33.59,lan/sala1/sensor/hum
2025-11-14 19:19:51,sala1,temp,26.86,lan/sala1/sensor/temp
2025-11-14 19:19:52,sala2,temp,25.1,lan/sala2/sensor/temp
2025-11-14 19:19:53,sala1,hum,55.08,lan/sala1/sensor/hum
2025-11-14 19:19:53,sala1,temp,26.67,lan/sala1/sensor/temp
2025-11-14 19:19:54,sala2,temp,25.44,lan/sala2/sensor/temp
2025-11-14 19:19:55,sala1,hum,53.05,lan/sala1/sensor/hum
2025-11-14 19:19:55,sala1,temp,26.23,lan/sala1/sensor/temp
2025-11-14 19:19:56,sala2,temp,23.35,lan/sala2/sensor/temp
2025-11-14 19:19:57,sala1,hum,66.51,lan/sala1/sensor/hum
2025-11-14 19:19:57,sala1,temp,27.92,lan/sala1/sensor/temp
2025-11-14 19:19:58,sala2,temp,18.83,lan/sala2/sensor/temp
2025-11-14 19:19:59,sala1,hum,67.05,lan/sala1/sensor/hum
2025-11-14 19:19:59,sala1,temp,19.22,lan/sala1/sensor/temp
2025-11-14 19:20:00,sala2,temp,26.72,lan/sala2/sensor/temp
2025-11-14 19:20:01,sala1,hum,66.9,lan/sala1/sensor/hum
2025-11-14 19:20:01,sala1,temp,20.07,lan/sala1/sensor/temp
2025-11-14 19:20:02,sala2,temp,18.88,lan/sala2/sensor/temp
2025-11-14 19:20:03,sala1,hum,61.45,lan/sala1/sensor/hum
